OPEID,PELLID,NAME,State,,Awards,Recipients
03323300,033233,LITTLE PRIEST TRIBAL COLLEGE,NE,2004,"249,850",109
01258600,004432,METROPOLITAN COMMUNITY COLLEGE,NE,2004,"5,010,742","3,638"
00255300,002553,MIDLAND LUTHERAN COLLEGE,NE,2004,"1,006,689",397
00255700,002557,MID-PLAINS COMMUNITY COLLEGE,NE,2004,"2,004,155",838
03279300,032793,MYOTHERAPY INSTITUTE,NE,2004,"37,700",17
01297600,012976,NEBRASKA CHRISTIAN COLLEGE,NE,2004,"223,395",93
00735800,007358,NEBRASKA COLLEGE OF TECHNICAL AGRICULTURE,NE,2004,"314,885",111
02550800,015339,NEBRASKA INDIAN COMMUNITY COLLEGE,NE,2004,"206,892",93
00640400,009937,NEBRASKA METHODIST COLLEGE OF NURSING & ALLIED HEALTH - MAIN CAMPUS,NE,2004,"378,606",157
00255500,002555,NEBRASKA WESLEYAN UNIVERSITY,NE,2004,"1,266,094",521
01166700,002556,NORTHEAST COMMUNITY COLLEGE,NE,2004,"2,692,605","1,133"
03127300,031273,OMAHA SCHOOL OF MASSAGE THERAPY,NE,2004,"93,039",42
00255900,002559,PERU STATE COLLEGE,NE,2004,"1,123,091",458
02508300,007591,SOUTHEAST COMMUNITY COLLEGE,NE,2004,"6,187,020","3,423"
00256300,002563,UNION COLLEGE,NE,2004,"741,503",293
00256500,002565,UNIVERSITY OF NEBRASKA,NE,2004,"9,194,131","3,809"
00255100,002551,UNIVERSITY OF NEBRASKA - KEARNEY,NE,2004,"4,495,176","1,840"
00255400,002554,UNIVERSITY OF NEBRASKA - OMAHA,NE,2004,"6,183,218","2,688"
00689500,006895,UNIVERSITY OF NEBRASKA MEDICAL CENTER,NE,2004,"522,167",225
00750100,007501,VATTEROTT COLLEGE,NE,2004,"1,309,078",589
03023300,030233,VATTEROTT COLLEGE,NE,2004,"681,079",256
00256600,002566,WAYNE STATE COLLEGE,NE,2004,"2,942,346","1,196"
00256000,002560,WESTERN NEBRASKA COMMUNITY COLLEGE,NE,2004,"2,004,506",873
02610500,026105,XENON INTERNATIONAL SCHOOL OF HAIR DESIGN II,NE,2004,"151,710",60
00256700,002567,YORK COLLEGE,NE,2004,"525,606",204
00473300,004733,CHESTER COLLEGE OF NEW ENGLAND,NH,2004,"135,376",52
00257200,002572,COLBY-SAWYER COLLEGE,NH,2004,"491,656",209
03101300,031013,COLLEGE FOR LIFELONG LEARNING,NH,2004,"1,040,310",572
00849300,008493,CONTINENTAL ACADEMIE OF HAIR DESIGN,NH,2004,"43,083",22
01318900,013189,CONTINENTAL ACADEMIE OF HAIR DESIGN,NH,2004,"51,510",20
00473100,004731,DANIEL WEBSTER COLLEGE,NH,2004,"447,937",202
00257300,002573,DARTMOUTH COLLEGE,NH,2004,"1,299,688",535
00864500,014177,EMPIRE BEAUTY SCHOOL,NH,2004,"234,921",118
02179600,015403,EMPIRE BEAUTY SCHOOL,NH,2004,"358,011",194
02300200,016275,ESTHETICS INSTITUTE AT CONCORD ACADEMY,NH,2004,"8,450",7
00257500,002575,FRANKLIN PIERCE COLLEGE,NH,2004,"1,678,288",721
00472900,004729,HESSER COLLEGE,NH,2004,"3,919,075","1,872"
02245400,015836,KEENE BEAUTY ACADEMY,NH,2004,"86,800",35
00259000,002590,KEENE STATE COLLEGE,NH,2004,"1,881,532",812
00702500,007025,LEBANON COLLEGE,NH,2004,"1,075",2
00473000,004730,MCINTOSH COLLEGE,NH,2004,"2,179,277",937
02174800,015356,MICHAEL'S SCHOOL OF HAIR DESIGN & ESTHETICS,NH,2004,"144,392",72
00257900,002579,NEW ENGLAND COLLEGE,NH,2004,"546,860",218
02247000,015845,NEW ENGLAND SCHOOL OF HAIR DESIGN,NH,2004,"112,497",47
00258200,002582,NEW HAMPSHIRE COMMUNITY TECHNICAL COLLEGE AT MANCHESTER/STRATHAM,NH,2004,"1,482,252",785
00529100,005291,NEW HAMPSHIRE COMMUNITYTECHNICAL COLLEGE AT BERLIN/LACONIA - BERLIN,NH,2004,"1,484,475",697
03729300,037293,NEW HAMPSHIRE INSTITUTE FOR THERAPEUTIC ARTS,NH,2004,"39,177",18
03182300,031823,NEW HAMPSHIRE INSTITUTE OF ART,NH,2004,"87,099",40
00923600,009236,NEW HAMPSHIRE TECHNICAL COLLEGE AT NASHUA/CLAREMONT,NH,2004,"1,203,836",604
00258100,002581,NEW HAMPSHIRE TECHNICAL INSTITUTE,NH,2004,"1,514,680",764
00259100,002591,PLYMOUTH STATE UNIVERSITY OF THE UNIVERSITY SYSTEM OF NEW HAMPSHIRE,NH,2004,"1,947,258",855
02211600,013558,PORTSMOUTH BEAUTY SCHOOL OF HAIR DESIGN,NH,2004,"48,255",22
00258600,002586,RIVIER COLLEGE,NH,2004,"725,974",315
00258700,002587,SAINT ANSELM COLLEGE,NH,2004,"735,245",312
02140400,015016,SAINT JOSEPH SCHOOL OF PRACTICAL NURSING,NH,2004,"102,373",55
03305300,033053,SECOND START,NH,2004,"65,500",28
00258000,002580,SOUTHERN NEW HAMPSHIRE UNIVERSITY,NH,2004,"1,832,796","1,025"
03043100,030431,THOMAS MORE COLLEGE OF LIBERAL ARTS,NH,2004,"96,998",34
00258900,002589,UNIVERSITY OF NEW HAMPSHIRE,NH,2004,"4,904,196","2,081"
03437300,034373,UPPER VALLEY TEACHER INSTITUTE,NH,2004,"83,175",30
03389300,033893,ACADEMY OF MASSAGE THERAPY,NJ,2004,"155,406",69
02525900,016954,ARTISTIC ACADEMY OF HAIR DESIGN,NJ,2004,"70,192",41
00259600,002596,ATLANTIC CAPE COMMUNITY COLLEGE,NJ,2004,"5,653,042","2,674"
02067600,013865,ATLANTIC COUNTY VOCATIONAL SCHOOL DISTRICT,NJ,2004,"26,550",8
02132300,014968,BERDAN INSTITUTE,NJ,2004,"636,552",335
00473600,004736,BERGEN COMMUNITY COLLEGE,NJ,2004,"7,048,442","2,864"
02312000,016349,BERGEN COUNTY TECHNICAL SCHOOLS - BERGEN WORKFORCE CENTER,NJ,2004,"44,002",20
00750200,007502,BERKELEY COLLEGE,NJ,2004,"2,993,801","1,319"
00794700,003972,BETH MEDRASH GOVOHA OF AMERICA,NJ,2004,"4,382,535","1,289"
00259700,002597,BLOOMFIELD COLLEGE,NJ,2004,"3,477,055","1,330"
01191100,011911,BRICK COMPUTER SCIENCE INSTITUTE,NJ,2004,"160,405",64
00840400,008404,BROOKDALE COMMUNITY COLLEGE,NJ,2004,"6,136,394","2,711"
00773000,007730,BURLINGTON COUNTY COLLEGE - PEMBERTON CAMPUS,NJ,2004,"2,670,366","1,402"
02301900,016279,BUSINESS TRAINING INSTITUTE,NJ,2004,"455,756",212
00259800,002598,CALDWELL COLLEGE,NJ,2004,"1,132,837",457
00686500,006865,CAMDEN COUNTY COLLEGE,NJ,2004,"10,528,280","4,542"
00907800,009078,CAPRI INSTITUTE OF HAIR DESIGN,NJ,2004,"256,252",127
02103700,014551,CAPRI INSTITUTE OF HAIR DESIGN,NJ,2004,"117,730",66
02183600,015558,CAPRI INSTITUTE OF HAIR DESIGN,NJ,2004,"175,491",99
02265500,016107,CAPRI INSTITUTE OF HAIR DESIGN,NJ,2004,"144,956",85
00259900,002599,CENTENARY COLLEGE,NJ,2004,"878,987",342
03324300,033243,CENTRAL CAREER SCHOOL,NJ,2004,"77,795",52
00641000,006410,CHARLES E GREGORY SCHOOL OF NURSING (THE),NJ,2004,"86,288",32
01085100,016701,CHUBB INSTITUTE,NJ,2004,"1,589,977",873
00264200,002642,COLLEGE OF NEW JERSEY (THE),NJ,2004,"2,259,210",861
00260000,002600,COLLEGE OF SAINT ELIZABETH,NJ,2004,"687,054",257
02252700,015918,CONCORDE SCHOOL OF HAIR DESIGN,NJ,2004,"664,096",300
02248600,015857,COOPER HEALTH SYSTEM - CENTER FOR ALLIED HEALTH EDUCATION,NJ,2004,"23,350",9
00772900,007106,COUNTY COLLEGE OF MORRIS,NJ,2004,"2,074,831",931
00260100,002601,CUMBERLAND COUNTY COLLEGE,NJ,2004,"2,817,872","1,370"
02154000,015188,DIVERS ACADEMY INTERNATIONAL,NJ,2004,"115,003",72
01234600,012346,DOVER BUSINESS COLLEGE,NJ,2004,"589,761",283
02223900,015719,DRAKE COLLEGE OF BUSINESS,NJ,2004,"2,187,851",886
00260300,002603,DREW UNIVERSITY,NJ,2004,"674,491",236
02131100,014848,DUCRET SCHOOL OF THE ARTS,NJ,2004,"38,875",15
02291000,016176,ENGINE CITY TECHNICAL INSTITUTE,NJ,2004,"143,274",62
00710700,007107,ESSEX COUNTY COLLEGE,NJ,2004,"11,195,515","4,369"
02261800,015969,EUROPEAN ACADEMY OF COSMETOLOGY,NJ,2004,"276,661",128
00260700,002607,FAIRLEIGH DICKINSON UNIVERSITY,NJ,2004,"3,825,309","1,460"
00261000,002610,FELICIAN COLLEGE,NJ,2004,"1,097,297",421
00849400,008494,GENERAL TECHNICAL INSTITUTE,NJ,2004,"22,967",16
00260800,002608,GEORGIAN COURT UNIVERSITY,NJ,2004,"1,236,399",512
00750700,007507,GIBBS COLLEGE,NJ,2004,"5,916,452","2,809"
00690100,006901,GLOUCESTER COUNTY COLLEGE,NJ,2004,"3,136,317","1,445"
02104000,014575,HARRIS SCHOOL OF BUSINESS,NJ,2004,"238,784",112
02186700,015442,HARRISON CAREER INSTITUTE,NJ,2004,"4,059,442","1,710"
02586800,025868,HARRISON CAREER INSTITUTE,NJ,2004,"1,817,462",786
03629300,036293,HELMA INSTITUTE OF MASSAGE THERAPY,NJ,2004,"46,408",21
01246200,012462,HOHOKUS - HACKENSACK SCHOOL OF BUSINESS & MEDICAL SCIENCES,NJ,2004,"443,599",250
02053700,013618,HOHOKUS SCHOOL,NJ,2004,"724,550",355
00641700,006417,HOLY NAME HOSPITAL SCHOOL OF NURSING,NJ,2004,"95,989",34
01295400,012954,HUDSON COUNTY COMMUNITY COLLEGE,NJ,2004,"10,903,831","4,113"
03197300,031973,INSTITUTE FOR HEALTH EDUCATION (THE),NJ,2004,"77,079",36
03536300,035363,INSTITUTE FOR THERAPEUTIC MASSAGE,NJ,2004,"81,789",60
02146800,015102,JOE KUBERT SCHOOL OF CARTOON & GRAPHIC ART (THE),NJ,2004,"89,350",34
00262200,002622,KEAN UNIVERSITY,NJ,2004,"7,006,594","2,696"
03530300,035303,KEYSKILLS LEARNING,NJ,2004,"11,391",8
00750600,007506,LINCOLN TECHNICAL INSTITUTE,NJ,2004,"5,387,172","2,299"
01246100,012461,LINCOLN TECHNICAL INSTITUTE,NJ,2004,"8,187,647","3,344"
00474000,002641,MERCER COUNTY COMMUNITY COLLEGE,NJ,2004,"4,562,115","2,059"
03122600,031226,MICRO TECH TRAINING CENTER,NJ,2004,"746,366",286
00261500,002615,MIDDLESEX COUNTY COLLEGE,NJ,2004,"7,010,576","3,015"
00539900,005399,MONMOUTH COUNTY VOCATIONAL SCHOOL DISTRICT,NJ,2004,"115,976",52
00261600,002616,MONMOUTH UNIVERSITY,NJ,2004,"2,547,472","1,028"
00261700,002617,MONTCLAIR STATE UNIVERSITY,NJ,2004,"8,043,834","2,951"
01152300,015846,MORRIS COUNTY SCHOOL OF TECHNOLOGY,NJ,2004,"21,675",9
00642000,006420,MOUNTAINSIDE HOSPITAL SCHOOL OF NURSING,NJ,2004,"55,114",22
00642100,006421,"MRMC-SCHOOLS OF NURSING, MEDICAL IMAGING & THERAPEUTIC SCIENCES",NJ,2004,"242,284",139
01170800,011708,NATURAL MOTION INSTITUTE OF HAIR DESIGN,NJ,2004,"251,035",117
03424500,034245,NEW COMMUNITY WORKFORCE DEVELOPMENT CENTER,NJ,2004,"338,487",163
02223700,015709,NEW HORIZONS INSTITUTE OF COSMETOLOGY (AKA) NEW HORIZONS BEAUTY SCHOOL,NJ,2004,"396,921",190
00261300,002613,NEW JERSEY CITY UNIVERSITY,NJ,2004,"7,600,737","2,715"
00262100,002621,NEW JERSEY INSTITUTE OF TECHNOLOGY,NJ,2004,"4,153,030","1,540"
00262400,002624,OCEAN COUNTY COLLEGE,NJ,2004,"3,568,028","1,571"
02523700,016934,OCEAN COUNTY VOCATIONAL - TECHNICAL SCHOOLS,NJ,2004,"125,469",89
02219600,015683,OMEGA INSTITUTE,NJ,2004,"345,124",178
00759300,007593,PARISIAN BEAUTY ACADEMY,NJ,2004,"313,232",155
00999400,009994,PASSAIC COUNTY COMMUNITY COLLEGE,NJ,2004,"6,760,013","3,418"
01062900,010629,PB COSMETOLOGY EDUCATION CENTRE,NJ,2004,"129,151",60
03650600,036506,PC AGE,NJ,2004,"399,653",225
03650700,036507,PC AGE II,NJ,2004,"63,267",47
03769300,037693,PC TECH LEARNING CENTER,NJ,2004,"11,296",8
02131600,014877,PENNCO TECH,NJ,2004,"784,307",332
00262700,002627,PRINCETON UNIVERSITY,NJ,2004,"930,675",349
02558700,017158,PRISM CAREER INSTITUTE,NJ,2004,"263,749",196
03077500,030775,RABBI JACOB JOSEPH SCHOOL,NJ,2004,"52,850",15
00860900,008609,RABBINICAL COLLEGE OF AMERICA,NJ,2004,"278,412",80
00934400,009344,RAMAPO COLLEGE OF NEW JERSEY,NJ,2004,"2,510,105",953
00773100,007731,RARITAN VALLEY COMMUNITY COLLEGE,NJ,2004,"1,684,523",817
01209000,012090,REIGNBOW BEAUTY ACADEMY,NJ,2004,"407,655",187
02528200,016935,REIGNBOW BEAUTY ACADEMY,NJ,2004,"180,437",85
02092300,013129,RETS INSTITUTE,NJ,2004,"844,395",373
00934500,009345,RICHARD STOCKTON COLLEGE OF NEW JERSEY (THE),NJ,2004,"4,252,487","1,634"
00262800,002628,RIDER UNIVERSITY,NJ,2004,"2,238,761",889
01090300,010903,RIZZIERI AVEDA SCHOOL OF BEAUTY AND WELLNESS,NJ,2004,"107,288",58
02061800,013590,ROMAN ACADEMY OF BEAUTY CULTURE,NJ,2004,"181,008",82
00260900,002609,ROWAN UNIVERSITY,NJ,2004,"5,295,324","2,037"
00262900,002629,"RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY",NJ,2004,"29,664,538","10,710"
00263800,002638,SAINT PETER'S COLLEGE,NJ,2004,"2,552,670",915
00546100,005461,SALEM COMMUNITY COLLEGE,NJ,2004,"963,042",442
00263200,002632,SETON HALL UNIVERSITY,NJ,2004,"3,140,982","1,177"
02234600,015759,SHORE BEAUTY SCHOOL,NJ,2004,"79,603",33
03666300,036663,SOMERSET CHRISTIAN COLLEGE,NJ,2004,"52,738",25
00546000,014074,SOMERSET COUNTY TECHNICAL INSTITUTE,NJ,2004,"77,357",37
03574400,035744,SOMERSET SCHOOL OF MASSAGE THERAPY,NJ,2004,"93,445",51
02586900,025869,STAR TECHNICAL INSTITUTE,NJ,2004,"1,921,913",741
03187300,031873,STENOTECH CAREER INSTITUTE,NJ,2004,"74,794",32
00263900,002639,STEVENS INSTITUTE OF TECHNOLOGY,NJ,2004,"895,434",355
00736200,007362,STUART SCHOOL OF BUSINESS ADMINISTRATION (THE),NJ,2004,"186,380",99
02568800,025688,SUSSEX COUNTY COMMUNITY COLLEGE,NJ,2004,"1,215,602",572
01198900,011989,TALMUDICAL ACADEMY,NJ,2004,"81,976",25
00545200,005452,TETERBORO SCHOOL OF AERONAUTICS,NJ,2004,"224,092",83
02192200,011648,THOMAS A EDISON STATE COLLEGE,NJ,2004,"1,207,988",665
00264300,002643,UNION COUNTY COLLEGE,NJ,2004,"9,032,605","3,723"
02232500,006139,UNION COUNTY VOCATIONAL TECHNICAL SCHOOLS,NJ,2004,"49,300",23
01039400,013645,UNIVERSITY OF MEDICINE & DENTISTRY OF NEW JERSEY,NJ,2004,"94,954",40
02503900,016857,WARREN COUNTY COMMUNITY COLLEGE,NJ,2004,"407,840",183
00262500,002625,WILLIAM PATERSON UNIVERSITY OF NEW JERSEY,NJ,2004,"5,266,718","2,114"
03126100,031261,WORLDWIDE EDUCATIONAL SERVICES,NJ,2004,"7,278",6
02496900,016865,ALBUQUERQUE BARBER COLLEGE,NM,2004,"107,625",32
00474200,004742,ALBUQUERQUE TECHNICAL VOCATIONAL INSTITUTE,NM,2004,"13,743,023","8,139"
03678300,036783,BODY DYNAMICS SCHOOL OF MASSAGE THERAPY,NM,2004,"15,639",11
02532900,015410,BUSINESS SKILLS INSTITUTE,NM,2004,"550,956",259
00474300,004743,CLOVIS COMMUNITY COLLEGE,NM,2004,"3,517,393","1,636"
00264900,002649,COLLEGE OF SANTA FE,NM,2004,"1,225,937",481
00265000,013935,COLLEGE OF THE SOUTHWEST,NM,2004,"1,028,472",411
02357600,016119,CROWNPOINT INSTITUTE OF TECHNOLOGY,NM,2004,"807,254",312
01063200,010632,DEWOLFF COLLEGE OF HAIRSTYLING AND COSMETOLOGY,NM,2004,"320,312",121
00265100,002651,EASTERN NEW MEXICO UNIVERSITY,NM,2004,"9,163,427","3,520"
03014700,030147,EDDY COUNTY BEAUTY COLLEGE,NM,2004,"89,401",45
02146400,014152,INSTITUTE OF AMERICAN INDIAN & ALASKA NATIVE CULTURE & ARTS DEVELOPMEN,NM,2004,"334,040",106
00996200,009962,LUNA COMMUNITY COLLEGE,NM,2004,"1,192,958",461
03206300,032063,MESALANDS COMMUNITY COLLEGE,NM,2004,"648,032",250
03099300,030993,METROPOLITAN COLLEGE,NM,2004,"839,445",316
00265300,002653,NEW MEXICO HIGHLANDS UNIVERSITY,NM,2004,"2,995,239","1,092"
00265400,002654,NEW MEXICO INSTITUTE OF MINING & TECHNOLOGY,NM,2004,"842,558",312
00265500,002655,NEW MEXICO JUNIOR COLLEGE,NM,2004,"2,720,873","1,156"
00265600,002656,NEW MEXICO MILITARY INSTITUTE,NM,2004,"251,975",104
00265700,002657,NEW MEXICO STATE UNIVERSITY,NM,2004,"22,104,138","8,488"
02083900,005286,NORTHERN NEW MEXICO COMMUNITY COLLEGE,NM,2004,"1,950,748",812
01300500,013005,OLYMPIAN UNIVERSITY OF COSMETOLOGY,NM,2004,"548,182",228
00209300,002093,SAINT JOHN'S COLLEGE,NM,2004,"355,664",123
00266000,002660,SAN JUAN COLLEGE,NM,2004,"4,367,950","1,811"
02278100,016065,SANTA FE COMMUNITY COLLEGE,NM,2004,"2,119,591",957
03128200,031282,SOUTHWEST HEALTH CAREER INSTITUTE,NM,2004,"571,906",267
02511000,011185,SOUTHWESTERN INDIAN POLYTECHNIC INSTITUTE,NM,2004,"828,837",515
03430300,034303,UNIVERSAL THERAPEUTIC MASSAGE INSTITUTE,NM,2004,"179,051",116
00266300,002663,UNIVERSITY OF NEW MEXICO,NM,2004,"24,891,418","9,460"
00266400,002664,WESTERN NEW MEXICO UNIVERSITY,NM,2004,"3,937,916","1,470"
01323200,013232,ACADEMY OF HAIR DESIGN,NV,2004,"224,330",104
03084600,030846,ART INSTITUTE OF LAS VEGAS (THE),NV,2004,"908,056",401
02621500,026215,CAREER COLLEGE OF NORTHERN NEVADA,NV,2004,"979,157",463
03088200,030882,CARSON CITY BEAUTY ACADEMY,NV,2004,"194,291",82
01036200,010362,COMMUNITY COLLEGE OF SOUTHERN NEVADA,NV,2004,"13,978,553","6,668"
03787300,037873,EXPERTISE SCHOOL OF BEAUTY,NV,2004,"104,783",39
00697700,006977,GREAT BASIN COLLEGE,NV,2004,"1,243,695",555
03043200,030432,HERITAGE COLLEGE,NV,2004,"1,288,864",538
02237500,015804,LAS VEGAS COLLEGE,NV,2004,"2,002,280","1,117"
00736700,007367,MARINELLO SCHOOLS OF BEAUTY,NV,2004,"414,580",177
01009800,009948,MORRISON UNIVERSITY,NV,2004,"180,990",105
00919200,009192,SIERRA NEVADA COLLEGE,NV,2004,"489,603",217
02097100,014291,SOUTHERN NEVADA UNIVERSITY OF COSMETOLOGY,NV,2004,"364,791",140
02107700,010363,TRUCKEE MEADOWS COMMUNITY COLLEGE,NV,2004,"3,314,247","1,759"
00256900,002569,UNIVERSITY OF NEVADA - LAS VEGAS,NV,2004,"10,995,021","4,318"
00256800,002568,UNIVERSITY OF NEVADA - RENO,NV,2004,"4,261,221","1,779"
01036300,013896,WESTERN NEVADA COMMUNITY COLLEGE,NV,2004,"1,390,029",760
00266600,002666,ADELPHI UNIVERSITY,NY,2004,"2,817,903","1,078"
03103700,031037,ADIRONDACK BEAUTY SCHOOL,NY,2004,"55,713",22
02171900,015038,AILEY SCHOOL (THE),NY,2004,"79,919",34
00288500,002885,ALBANY COLLEGE OF PHARMACY,NY,2004,"392,794",171
02170200,015936,ALBANY SCHOHARIE SCHENECTADY SARATOGA BOCES PRACTICAL NURSING PROGRAM,NY,2004,"207,237",64
00266800,002668,ALFRED UNIVERSITY,NY,2004,"1,951,073",749
03358300,033583,ALLEN SCHOOL,NY,2004,"3,395,449","1,339"
01081300,010813,AMERICAN ACADEMY MCALLISTER INSTITUTE,NY,2004,"176,980",66
00746500,007465,AMERICAN ACADEMY OF DRAMATIC ARTS,NY,2004,"184,555",63
03342400,033424,AMERICAN BARBER INSTITUTE,NY,2004,"237,413",123
00757200,016082,AMERICAN MUSICAL & DRAMATIC ACADEMY,NY,2004,"764,873",301
00751800,007518,APEX TECHNICAL SCHOOL,NY,2004,"3,965,160","1,724"
00643500,006435,ARNOT OGDEN MEDICAL CENTER - SCHOOL OF RADIOLOGIC TECHNOLOGY,NY,2004,"114,403",43
02525600,017163,ART INSTITUTE OF NEW YORK CITY (THE),NY,2004,"3,682,915","1,637"
03095500,030955,ASA INSTITUTE OF BUSINESS AND COMPUTER TECHNOLOGY,NY,2004,"12,846,120","4,708"
02506000,011208,ASSOCIATED BETH RIVKAH SCHOOLS,NY,2004,"288,200",78
00737200,007372,AUSTIN BEAUTY SCHOOL,NY,2004,"228,378",104
00267100,002671,BARD COLLEGE,NY,2004,"747,844",266
00270800,002708,BARNARD COLLEGE,NY,2004,"1,264,626",418
00739100,007391,BEAUTY SCHOOL OF MIDDLETOWN,NY,2004,"262,279",130
03713300,037133,BEIS MEDRASH HEICHAL DOVID,NY,2004,"68,050",19
01183000,011830,BERK TRADE & BUSINESS SCHOOL,NY,2004,"291,060",123
00739400,008556,BERKELEY COLLEGE,NY,2004,"4,204,926","1,725"
01119200,011192,BETH HAMEDRASH SHAAREI YOSHER INSTITUTE,NY,2004,"276,425",73
01192200,011922,BETH HATALMUD RABBINICAL COLLEGE,NY,2004,"171,700",44
02138500,014928,BOCES RENSSELAER SCHOOL OF PRACTICAL NURSING,NY,2004,"151,092",68
01302900,013029,BORICUA COLLEGE,NY,2004,"3,774,160","1,257"
02106800,014662,BRAMSON ORT COLLEGE MAIN CAMPUS-01,NY,2004,"1,591,433",627
02075700,014099,BRIARCLIFFE COLLEGE,NY,2004,"4,353,098","1,961"
00286200,002862,BROOME COMMUNITY COLLEGE,NY,2004,"6,431,927","2,733"
02153600,014498,BROOME DELAWARE TIOGA BOCES PROGRAM OF PRACTICAL NURSING,NY,2004,"83,328",41
00267800,002678,BRYANT & STRATTON BUSINESS INSTITUTE,NY,2004,"4,272,443","1,886"
01247000,012470,BRYANT & STRATTON BUSINESS INSTITUTE - ROCHESTER,NY,2004,"1,815,322",773
00827600,008276,BRYANT & STRATTON BUSINESS INSTITUTE - SYRACUSE-,NY,2004,"3,020,077","1,255"
00474900,004749,BRYANT & STRATTON BUSINESS INSTITUTE-ALBANY,NY,2004,"1,146,261",480
02572900,017271,BUSINESS INFORMATICS CENTER,NY,2004,"227,551",104
03172400,031724,CALIBER TRAINING INSTITUTE,NY,2004,"2,722,635","1,306"
00268100,002681,CANISIUS COLLEGE,NY,2004,"2,340,322",935
02056400,014122,CAPRI COSMETOLOGY LEARNING CENTER,NY,2004,"93,781",50
02348700,016654,CAREER BLAZERS LEARNING CENTER,NY,2004,"97,771",86
03089700,030897,CAREER INSTITUTE OF HEALTH AND TECHNOLOGY,NY,2004,"4,516,563","2,144"
02110900,014648,CATTARAUGUS/ALLEGANY/ERIE/WYOMING BOCES OLEAN,NY,2004,"190,283",91
00286100,002861,CAYUGA COMMUNITY COLLEGE - SUNY OFFICE OF COMMUNITY COLLEGE,NY,2004,"3,957,897","1,692"
02145800,014996,CAYUGA ONONDAGA BOCES PRACTICAL NURSING PROGRAM,NY,2004,"91,102",43
00268500,002685,CAZENOVIA COLLEGE,NY,2004,"984,089",379
00477600,004776,CENTRAL YESHIVA TOMCHEI TMIMIM LUBAVITZ,NY,2004,"1,807,475",489
03718300,037183,CENTURION PROFESSIONAL TRAINING,NY,2004,"296,875",105
00843700,015050,CHAMPLAIN VALLEY EDUCATIONAL SERVICES,NY,2004,"64,426",24
03096200,030962,CHARLES STUART SCHOOL,NY,2004,"67,855",22
02176000,015345,CHERYL FELL'S SCHOOL OF BUSINESS,NY,2004,"67,525",26
03426400,034264,CHUBB INSTITUTE (THE),NY,2004,"1,882,071",986
02125500,014760,CIRCLE IN THE SQUARE THEATRE SCHOOL,NY,2004,"49,850",16
02506100,002686,CITY UNIVERSITY OF NEW YORK CENTRAL OFFICE,NY,2004,"242,772,322","91,086"
00269900,002699,CLARKSON UNIVERSITY,NY,2004,"1,880,003",726
00678700,006787,CLINTON COMMUNITY COLLEGE,NY,2004,"1,846,349",820
00644300,006443,COCHRAN SCHOOL OF NURSING SAINT JOHN'S RIVERSIDE HOSP,NY,2004,"168,321",79
00270100,002701,COLGATE UNIVERSITY,NY,2004,"704,675",273
00270300,002703,COLLEGE OF MOUNT SAINT VINCENT,NY,2004,"1,615,841",552
00270400,002704,COLLEGE OF NEW ROCHELLE (THE),NY,2004,"14,543,386","5,210"
00270500,002705,COLLEGE OF ST ROSE,NY,2004,"2,031,943",822
00520800,005208,COLLEGE OF WESTCHESTER (THE),NY,2004,"1,653,573",757
03451300,034513,COLUMBIA GREENE  BEAUTY SCHOOL,NY,2004,"56,466",25
00270700,002707,COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,NY,2004,"3,212,665","1,137"
00757300,007573,CONCORD BEAUTY SCHOOL,NY,2004,"669,203",285
00270900,002709,CONCORDIA COLLEGE,NY,2004,"499,195",190
00752200,007522,CONTINENTAL SCHOOL OF BEAUTY CULTURE,NY,2004,"891,416",428
02617000,026170,CONTINENTAL SCHOOL OF BEAUTY CULTURE,NY,2004,"273,185",133
00271000,002710,COOPER UNION FOR THE ADVANCEMENT OF SCIENCE & ART (THE),NY,2004,"456,643",153
02182100,015404,COPE INSTITUTE,NY,2004,"2,360",2
00271100,002711,CORNELL UNIVERSITY,NY,2004,"6,396,270","2,340"
00286300,002863,CORNING COMMUNITY COLLEGE - SUNY OFFICE OF COMMUNITY COLLEGES,NY,2004,"4,582,985","2,059"
00644500,006445,CROUSE HOSPITAL SCHOOL OF NURSING,NY,2004,"247,413",103
03380300,033803,CULINARY ACADEMY OF LONG ISLAND,NY,2004,"181,523",90
00730400,007304,CULINARY INSTITUTE OF AMERICA,NY,2004,"1,944,079",705
01161400,011614,CVPH MEDICAL CENTER,NY,2004,"26,700",9
00280800,002808,DAEMEN COLLEGE,NY,2004,"1,549,467",605
03007200,014887,DANCE THEATRE OF HARLEM,NY,2004,"9,600",3
02187300,015131,DARKEI NOAM RABBINICAL COLLEGE,NY,2004,"78,825",21
02169100,015291,DAVIS COLLEGE,NY,2004,"434,079",173
03081600,030816,DELAWARE CHENANGO MADISON OTSEGO BOCES,NY,2004,"124,650",52
00271300,002713,DOMINICAN COLLEGE OF BLAUVELT,NY,2004,"1,003,063",379
02217800,015674,DOROTHEA HOPFER SCHOOL OF NURSING AT THE MOUNT VERNON HOSPITAL (THE),NY,2004,"175,238",75
00266700,002667,DOWLING COLLEGE,NY,2004,"2,691,615","1,023"
01191500,011915,DRAKE BUSINESS SCHOOL,NY,2004,"306,042",123
01191600,011916,DRAKE BUSINESS SCHOOL,NY,2004,"899,017",382
