OPEID,PELLID,Name,State,Type & Control,Recipients,Awards
00298000,008216,WAYNE COMMUNITY COLLEGE,NC,Public 2 Year,"1,481","3,389,344"
00298100,002981,WESTERN CAROLINA UNIVERSITY,NC,Public 4 Year,"1,874","4,830,761"
00298200,002982,WESTERN PIEDMONT COMMUNITY COLLEGE,NC,Public 2 Year,"1,481","3,619,641"
00298300,002983,WILKES COMMUNITY COLLEGE,NC,Public 2 Year,"1,121","2,465,586"
00484500,004845,WILSON TECHNICAL COMMUNITY COLLEGE,NC,Public 2 Year,"1,413","3,394,401"
00298500,002985,WINGATE UNIVERSITY,NC,Private 4 Year,366,"960,782"
03009500,030095,WINSTON-SALEM BARBER SCHOOL,NC,Proprietary,57,"148,921"
03570300,035703,WINSTON-SALEM BIBLE COLLEGE,NC,Private 4 Year,14,"30,626"
00298600,002986,WINSTON-SALEM STATE UNIVERSITY,NC,Public 4 Year,"2,706","8,067,114"
00484600,004846,AAKERS COLLEGE,ND,Proprietary,616,"1,148,937"
00298800,002988,BISMARCK STATE COLLEGE,ND,Public 2 Year,"1,208","2,894,514"
02236500,015793,CANKDESKA CIKANA (LITTLE HOOP) COMMUNITY COLLEGE,ND,Public 2 Year,206,"473,733"
00298900,002989,DICKINSON STATE UNIVERSITY,ND,Public 4 Year,899,"2,243,489"
02553700,015536,FORT BERTHOLD COMMUNITY COLLEGE,ND,Public 2 Year,170,"424,837"
02298200,016232,HEADQUARTERS ACADEMY OF HAIR DESIGN,ND,Proprietary,63,"183,832"
00299000,002990,JAMESTOWN COLLEGE,ND,Private 4 Year,368,"897,922"
00775600,007756,JOSEFS SCHOOL OF HAIR DESIGN,ND,Proprietary,73,"160,223"
01040600,010406,JOSEF'S SCHOOL OF HAIR DESIGN,ND,Proprietary,53,"106,157"
00299100,002991,LAKE REGION STATE COLLEGE,ND,Public 2 Year,360,"903,699"
00299300,002993,MAYVILLE STATE UNIVERSITY,ND,Public 4 Year,307,"747,489"
00935400,009354,MEDCENTER ONE COLLEGE OF NURSING,ND,Private 4 Year,42,"121,538"
00299400,002994,MINOT STATE UNIVERSITY,ND,Public 4 Year,"1,308","3,179,660"
00299500,002995,MINOT STATE UNIVERSITY - BOTTINEAU,ND,Public 2 Year,236,"585,808"
03087200,016929,MOLER BARBER COLLEGE OF HAIR STYLING,ND,Proprietary,8,"18,717"
00299600,002996,NORTH DAKOTA STATE COLLEGE OF SCIENCE,ND,Public 2 Year,938,"2,324,960"
00299700,002997,NORTH DAKOTA STATE UNIVERSITY OF AGRICULTURE & APPLIED SCIENCE,ND,Public 4 Year,"2,601","6,202,361"
01229500,012295,R D HAIRSTYLING COLLEGE,ND,Proprietary,27,"59,635"
02188200,014993,SITTING BULL COLLEGE,ND,Public 4 Year,291,"639,244"
01205900,012059,TRINITY BIBLE COLLEGE,ND,Private 4 Year,235,"691,290"
02301100,009450,TURTLE MOUNTAIN COMMUNITY COLLEGE,ND,Private 4 Year,410,"1,171,805"
02242900,014470,UNITED TRIBES TECHNICAL COLLEGE,ND,Private 2 Year,477,"1,306,501"
00299200,002992,UNIVERSITY OF MARY,ND,Private 4 Year,792,"1,877,192"
00300500,003005,UNIVERSITY OF NORTH DAKOTA,ND,Public 4 Year,"2,667","6,613,290"
00300800,003008,VALLEY CITY STATE UNIVERSITY,ND,Public 4 Year,323,"800,922"
00300700,003007,WILLISTON STATE COLLEGE,ND,Public 2 Year,520,"1,287,382"
00849200,008492,ALEGENT HEALTH SCHOOL OF RADIOLOGIC TECHNOLOGY,NE,Private 2 Year,2,"4,700"
00974300,002538,BELLEVUE UNIVERSITY,NE,Private 4 Year,"1,349","2,676,120"
00639900,006399,BRYAN LGH COLLEGE OF HEALTH SCIENCES,NE,Private 2 Year,77,"170,388"
00961700,009617,CAPITOL SCHOOLS OF HAIRSTYLING AND ESTHETICS,NE,Proprietary,61,"113,132"
02099500,014468,CENTRAL COMMUNITY COLLEGE,NE,Public 2 Year,"2,242","4,426,723"
00253900,002539,CHADRON STATE COLLEGE,NE,Public 4 Year,911,"2,261,689"
00986200,009862,CLARKSON COLLEGE,NE,Private 4 Year,188,"377,434"
02079700,014176,COLLEGE OF HAIR DESIGN,NE,Proprietary,111,"265,315"
00254000,002540,COLLEGE OF SAINT MARY,NE,Private 4 Year,499,"1,201,108"
00254100,002541,CONCORDIA UNIVERSITY,NE,Private 4 Year,328,"767,629"
03164300,031643,CREATIVE CENTER (THE),NE,Proprietary,37,"95,561"
00254200,002542,CREIGHTON UNIVERSITY,NE,Private 4 Year,626,"1,538,173"
00254300,002543,DANA COLLEGE,NE,Private 4 Year,261,"612,640"
00254400,002544,DOANE COLLEGE,NE,Private 4 Year,552,"1,348,339"
00254700,002547,GRACE UNIVERSITY,NE,Private 4 Year,199,"463,054"
00254800,002548,HASTINGS COLLEGE,NE,Private 4 Year,331,"856,758"
01151900,011519,JOSEPH'S COLLEGE OF BEAUTY,NE,Proprietary,435,"1,203,276"
00952300,009523,LA'JAMES INTERNATIONAL COLLEGE,NE,Proprietary,99,"218,981"
03323300,033233,LITTLE PRIEST TRIBAL COLLEGE,NE,Private 2 Year,117,"260,266"
01258600,004432,METROPOLITAN COMMUNITY COLLEGE,NE,Public 2 Year,"3,692","5,070,000"
00255300,002553,MIDLAND LUTHERAN COLLEGE,NE,Private 4 Year,380,"903,256"
00255700,002557,MID-PLAINS COMMUNITY COLLEGE,NE,Public 2 Year,823,"1,904,046"
03279300,032793,MYOTHERAPY INSTITUTE,NE,Proprietary,28,"72,713"
01297600,012976,NEBRASKA CHRISTIAN COLLEGE,NE,Private 4 Year,84,"186,547"
02550800,015339,NEBRASKA INDIAN COMMUNITY COLLEGE,NE,Private 2 Year,63,"151,722"
00640400,009937,NEBRASKA METHODIST COLLEGE OF NURSING & ALLIED HEALTH - MAIN CAMPUS,NE,Private 4 Year,176,"431,353"
00255500,002555,NEBRASKA WESLEYAN UNIVERSITY,NE,Private 4 Year,458,"1,036,295"
01166700,002556,NORTHEAST COMMUNITY COLLEGE,NE,Public 2 Year,"1,181","2,747,300"
03127300,031273,OMAHA SCHOOL OF MASSAGE THERAPY,NE,Proprietary,44,"104,456"
00255900,002559,PERU STATE COLLEGE,NE,Public 4 Year,506,"1,213,599"
02508300,007591,SOUTHEAST COMMUNITY COLLEGE,NE,Public 2 Year,"3,375","5,928,815"
00256300,002563,UNION COLLEGE,NE,Private 4 Year,313,"846,077"
03821400,038214,UNIVERSAL COLLEGE OF HEALING ARTS,NE,Proprietary,13,"28,750"
00256500,002565,UNIVERSITY OF NEBRASKA,NE,Public 4 Year,"3,699","8,688,169"
00256596,007358,UNIVERSITY OF NEBRASKA - CURTIS,NE,Public 4 Year,117,"331,219"
00255100,002551,UNIVERSITY OF NEBRASKA - KEARNEY,NE,Public 4 Year,"1,834","4,466,651"
00255400,002554,UNIVERSITY OF NEBRASKA - OMAHA,NE,Public 4 Year,"2,671","6,228,359"
00689500,006895,UNIVERSITY OF NEBRASKA MEDICAL CENTER,NE,Public 4 Year,248,"563,409"
00750100,007501,VATTEROTT COLLEGE,NE,Proprietary,514,"1,263,310"
03023300,030233,VATTEROTT COLLEGE,NE,Proprietary,196,"517,240"
00256600,002566,WAYNE STATE COLLEGE,NE,Public 4 Year,"1,156","2,921,300"
00256000,002560,WESTERN NEBRASKA COMMUNITY COLLEGE,NE,Public 2 Year,791,"1,816,428"
02610500,026105,XENON INTERNATIONAL SCHOOL OF HAIR DESIGN II,NE,Proprietary,59,"115,172"
00256700,002567,YORK COLLEGE,NE,Private 4 Year,205,"498,148"
00473300,004733,CHESTER COLLEGE OF NEW ENGLAND,NH,Private 4 Year,60,"139,094"
00257200,002572,COLBY-SAWYER COLLEGE,NH,Private 4 Year,190,"475,667"
03101300,031013,COLLEGE FOR LIFELONG LEARNING,NH,Public 4 Year,576,"1,022,915"
00849300,008493,CONTINENTAL ACADEMIE OF HAIR DESIGN,NH,Proprietary,14,"27,808"
01318900,013189,CONTINENTAL ACADEMIE OF HAIR DESIGN,NH,Proprietary,23,"67,412"
00473100,004731,DANIEL WEBSTER COLLEGE,NH,Private 4 Year,184,"438,162"
00257300,002573,DARTMOUTH COLLEGE,NH,Private 4 Year,556,"1,402,827"
00864500,014177,EMPIRE BEAUTY SCHOOL,NH,Proprietary,115,"242,743"
02179600,015403,EMPIRE BEAUTY SCHOOL,NH,Proprietary,209,"459,365"
02300200,016275,ESTHETICS INSTITUTE AT CONCORD ACADEMY,NH,Proprietary,9,"12,706"
00257500,002575,FRANKLIN PIERCE COLLEGE,NH,Private 4 Year,712,"1,601,708"
00472900,004729,HESSER COLLEGE,NH,Proprietary,"2,160","4,317,592"
02245400,015836,KEENE BEAUTY ACADEMY,NH,Proprietary,37,"77,669"
00259000,002590,KEENE STATE COLLEGE,NH,Public 4 Year,814,"1,903,006"
00702500,007025,LEBANON COLLEGE,NH,Private 2 Year,9,"22,096"
00473000,004730,MCINTOSH COLLEGE,NH,Proprietary,913,"2,216,846"
02174800,015356,MICHAEL'S SCHOOL OF HAIR DESIGN & ESTHETICS,NH,Proprietary,82,"171,371"
00257900,002579,NEW ENGLAND COLLEGE,NH,Private 4 Year,214,"520,522"
02247000,015845,NEW ENGLAND SCHOOL OF HAIR DESIGN,NH,Proprietary,54,"134,074"
00258200,002582,NEW HAMPSHIRE COMMUNITY TECHNICAL COLLEGE AT MANCHESTER/STRATHAM,NH,Public 2 Year,812,"1,506,880"
00529100,005291,NEW HAMPSHIRE COMMUNITYTECHNICAL COLLEGE AT BERLIN/LACONIA - BERLIN,NH,Public 2 Year,702,"1,501,271"
03729300,037293,NEW HAMPSHIRE INSTITUTE FOR THERAPEUTIC ARTS,NH,Proprietary,33,"76,654"
03182300,031823,NEW HAMPSHIRE INSTITUTE OF ART,NH,Private 4 Year,51,"111,837"
00923600,009236,NEW HAMPSHIRE TECHNICAL COLLEGE AT NASHUA/CLAREMONT,NH,Public 2 Year,688,"1,376,619"
00258100,002581,NEW HAMPSHIRE TECHNICAL INSTITUTE,NH,Public 2 Year,783,"1,638,016"
00259100,002591,PLYMOUTH STATE UNIVERSITY OF THE UNIVERSITY SYSTEM OF NEW HAMPSHIRE,NH,Public 4 Year,902,"2,104,007"
02211600,013558,PORTSMOUTH BEAUTY SCHOOL OF HAIR DESIGN,NH,Proprietary,27,"59,078"
00258600,002586,RIVIER COLLEGE,NH,Private 4 Year,308,"557,607"
00258700,002587,SAINT ANSELM COLLEGE,NH,Private 4 Year,298,"700,407"
02140400,015016,SAINT JOSEPH SCHOOL OF PRACTICAL NURSING,NH,Private 2 Year,59,"88,733"
03305300,033053,SECOND START,NH,Private 2 Year,42,"98,164"
00258000,002580,SOUTHERN NEW HAMPSHIRE UNIVERSITY,NH,Private 4 Year,"1,034","1,894,963"
03043100,030431,THOMAS MORE COLLEGE OF LIBERAL ARTS,NH,Private 4 Year,29,"87,538"
00258900,002589,UNIVERSITY OF NEW HAMPSHIRE,NH,Public 4 Year,"2,005","4,440,106"
03437300,034373,UPPER VALLEY TEACHER INSTITUTE,NH,Private 4 Year,21,"61,800"
03389300,033893,ACADEMY OF MASSAGE THERAPY,NJ,Proprietary,63,"143,023"
02301900,016279,ALLIED MEDICAL AND TECHNICAL INSTITUTE,NJ,Proprietary,166,"324,306"
02525900,016954,ARTISTIC ACADEMY OF HAIR DESIGN,NJ,Proprietary,36,"62,182"
00259600,002596,ATLANTIC CAPE COMMUNITY COLLEGE,NJ,Public 2 Year,"2,915","5,789,048"
02067600,013865,ATLANTIC COUNTY VOCATIONAL SCHOOL DISTRICT,NJ,Public 2 Year,13,"38,650"
02132300,014968,BERDAN INSTITUTE,NJ,Proprietary,322,"662,121"
00473600,004736,BERGEN COMMUNITY COLLEGE,NJ,Public 2 Year,"3,067","7,636,679"
02312000,016349,BERGEN COUNTY TECHNICAL SCHOOLS - BERGEN WORKFORCE CENTER,NJ,Public 2 Year,16,"31,396"
00750200,007502,BERKELEY COLLEGE,NJ,Proprietary,"1,327","3,089,193"
00794700,003972,BETH MEDRASH GOVOHA OF AMERICA,NJ,Private 4 Year,"1,394","4,419,515"
00259700,002597,BLOOMFIELD COLLEGE,NJ,Private 4 Year,"1,374","3,614,419"
01191100,011911,BRICK COMPUTER SCIENCE INSTITUTE,NJ,Proprietary,9,"9,700"
00840400,008404,BROOKDALE COMMUNITY COLLEGE,NJ,Public 2 Year,"2,850","6,258,697"
00773000,007730,BURLINGTON COUNTY COLLEGE - PEMBERTON CAMPUS,NJ,Public 2 Year,"1,415","2,931,885"
00259800,002598,CALDWELL COLLEGE,NJ,Private 4 Year,426,"1,010,000"
00686500,006865,CAMDEN COUNTY COLLEGE,NJ,Public 2 Year,"4,208","9,304,456"
00907800,009078,CAPRI INSTITUTE OF HAIR DESIGN,NJ,Proprietary,107,"199,069"
02103700,014551,CAPRI INSTITUTE OF HAIR DESIGN,NJ,Proprietary,68,"140,549"
02183600,015558,CAPRI INSTITUTE OF HAIR DESIGN,NJ,Proprietary,102,"197,099"
02265500,016107,CAPRI INSTITUTE OF HAIR DESIGN,NJ,Proprietary,96,"173,890"
00259900,002599,CENTENARY COLLEGE,NJ,Private 4 Year,393,"1,010,296"
03324300,033243,CENTRAL CAREER SCHOOL,NJ,Proprietary,42,"58,552"
00641000,006410,CHARLES E GREGORY SCHOOL OF NURSING (THE),NJ,Private 2 Year,26,"65,039"
01085100,016701,CHUBB INSTITUTE,NJ,Proprietary,906,"1,911,242"
00264200,002642,COLLEGE OF NEW JERSEY (THE),NJ,Public 4 Year,798,"2,179,868"
00260000,002600,COLLEGE OF SAINT ELIZABETH,NJ,Private 4 Year,279,"767,847"
02252700,015918,CONCORDE SCHOOL OF HAIR DESIGN,NJ,Proprietary,279,"573,324"
02248600,015857,COOPER HEALTH SYSTEM - CENTER FOR ALLIED HEALTH EDUCATION,NJ,Private 2 Year,13,"39,832"
00772900,007106,COUNTY COLLEGE OF MORRIS,NJ,Public 2 Year,"1,008","2,209,052"
00260100,002601,CUMBERLAND COUNTY COLLEGE,NJ,Public 2 Year,"1,271","2,937,890"
02154000,015188,DIVERS ACADEMY INTERNATIONAL,NJ,Proprietary,44,"74,241"
01234600,012346,DOVER BUSINESS COLLEGE,NJ,Proprietary,313,"689,572"
02223900,015719,DRAKE COLLEGE OF BUSINESS,NJ,Proprietary,"1,091","2,848,050"
00260300,002603,DREW UNIVERSITY,NJ,Private 4 Year,240,"597,718"
02131100,014848,DUCRET SCHOOL OF THE ARTS,NJ,Private 2 Year,9,"22,269"
03811300,038113,EASTERN SCHOOL OF ACUPUNCTURE AND TRADITIONAL MEDICINE,NJ,Proprietary,5,"9,560"
02291000,016176,ENGINE CITY TECHNICAL INSTITUTE,NJ,Proprietary,80,"186,216"
00710700,007107,ESSEX COUNTY COLLEGE,NJ,Public 2 Year,"4,711","12,064,457"
02261800,015969,EUROPEAN ACADEMY OF COSMETOLOGY,NJ,Proprietary,125,"267,811"
00260700,002607,FAIRLEIGH DICKINSON UNIVERSITY,NJ,Private 4 Year,"1,465","3,775,703"
00261000,002610,FELICIAN COLLEGE,NJ,Private 4 Year,420,"1,063,734"
00260800,002608,GEORGIAN COURT UNIVERSITY,NJ,Private 4 Year,555,"1,354,808"
00750700,007507,GIBBS COLLEGE,NJ,Proprietary,"2,570","5,247,735"
00690100,006901,GLOUCESTER COUNTY COLLEGE,NJ,Public 2 Year,"1,474","3,116,118"
02104000,014575,HARRIS SCHOOL OF BUSINESS,NJ,Proprietary,306,"682,528"
02186700,015442,HARRISON CAREER INSTITUTE,NJ,Proprietary,"1,437","3,348,344"
02586800,025868,HARRISON CAREER INSTITUTE,NJ,Proprietary,433,"983,321"
03803300,038033,HEALTHCARE TRAINING INSTITUTE,NJ,Proprietary,66,"122,947"
03629300,036293,HELMA INSTITUTE OF MASSAGE THERAPY,NJ,Proprietary,66,"147,656"
00849400,008494,HO HO KUS SCHL OF TRADE & TECH SCIENCES,NJ,Proprietary,20,"26,329"
01246200,012462,HOHOKUS - HACKENSACK SCHOOL OF BUSINESS & MEDICAL SCIENCES,NJ,Proprietary,252,"465,040"
02053700,013618,HOHOKUS SCHOOL,NJ,Proprietary,378,"696,406"
00641700,006417,HOLY NAME HOSPITAL SCHOOL OF NURSING,NJ,Private 2 Year,36,"118,651"
01295400,012954,HUDSON COUNTY COMMUNITY COLLEGE,NJ,Public 2 Year,"4,320","10,745,300"
03197300,031973,INSTITUTE FOR HEALTH EDUCATION (THE),NJ,Proprietary,29,"55,398"
03536300,035363,INSTITUTE FOR THERAPEUTIC MASSAGE,NJ,Proprietary,87,"133,062"
02146800,015102,JOE KUBERT SCHOOL OF CARTOON & GRAPHIC ART (THE),NJ,Proprietary,15,"45,600"
00262200,002622,KEAN UNIVERSITY,NJ,Public 4 Year,"2,685","7,012,708"
03530300,035303,KEYSKILLS LEARNING,NJ,Proprietary,17,"24,967"
00750600,007506,LINCOLN TECHNICAL INSTITUTE,NJ,Proprietary,"2,383","5,754,901"
01246100,012461,LINCOLN TECHNICAL INSTITUTE,NJ,Proprietary,"4,036","9,689,787"
00474000,002641,MERCER COUNTY COMMUNITY COLLEGE,NJ,Public 2 Year,"2,305","4,961,047"
03122600,031226,MICRO TECH TRAINING CENTER,NJ,Proprietary,295,"797,654"
00261500,002615,MIDDLESEX COUNTY COLLEGE,NJ,Public 2 Year,"3,055","6,945,000"
00539900,005399,MONMOUTH COUNTY VOCATIONAL SCHOOL DISTRICT,NJ,Public 2 Year,36,"86,077"
00261600,002616,MONMOUTH UNIVERSITY,NJ,Private 4 Year,894,"2,293,773"
00261700,002617,MONTCLAIR STATE UNIVERSITY,NJ,Public 4 Year,"3,077","8,225,000"
01152300,015846,MORRIS COUNTY SCHOOL OF TECHNOLOGY,NJ,Public 2 Year,9,"26,350"
00642000,006420,MOUNTAINSIDE HOSPITAL SCHOOL OF NURSING,NJ,Private 2 Year,33,"53,989"
00642100,006421,"MRMC-SCHOOLS OF NURSING, MEDICAL IMAGING & THERAPEUTIC SCIENCES",NJ,Private 2 Year,126,"199,060"
01170800,011708,NATURAL MOTION INSTITUTE OF HAIR DESIGN,NJ,Proprietary,99,"209,203"
03424500,034245,NEW COMMUNITY WORKFORCE DEVELOPMENT CENTER,NJ,Private 2 Year,169,"325,692"
02223700,015709,NEW HORIZONS INSTITUTE OF COSMETOLOGY (AKA) NEW HORIZONS BEAUTY SCHOOL,NJ,Proprietary,153,"356,150"
00261300,002613,NEW JERSEY CITY UNIVERSITY,NJ,Public 4 Year,"2,702","7,340,625"
00262100,002621,NEW JERSEY INSTITUTE OF TECHNOLOGY,NJ,Public 4 Year,"1,477","3,980,908"
00262400,002624,OCEAN COUNTY COLLEGE,NJ,Public 2 Year,"1,730","3,659,292"
02523700,016934,OCEAN COUNTY VOCATIONAL - TECHNICAL SCHOOLS,NJ,Public 2 Year,90,"121,680"
02219600,015683,OMEGA INSTITUTE,NJ,Proprietary,153,"290,049"
00759300,007593,PARISIAN BEAUTY ACADEMY,NJ,Proprietary,136,"296,616"
00999400,009994,PASSAIC COUNTY COMMUNITY COLLEGE,NJ,Public 2 Year,"3,449","6,822,290"
01062900,010629,PB COSMETOLOGY EDUCATION CENTRE,NJ,Proprietary,101,"226,854"
03650600,036506,PC AGE,NJ,Proprietary,341,"678,408"
03650700,036507,PC AGE II,NJ,Proprietary,50,"96,785"
03769300,037693,PC TECH LEARNING CENTER,NJ,Proprietary,29,"53,501"
02131600,014877,PENNCO TECH,NJ,Proprietary,373,"832,012"
00262700,002627,PRINCETON UNIVERSITY,NJ,Private 4 Year,351,"943,825"
02558700,017158,PRISM CAREER INSTITUTE,NJ,Proprietary,144,"248,511"
03077500,030775,RABBI JACOB JOSEPH SCHOOL,NJ,Private 4 Year,9,"20,100"
00860900,008609,RABBINICAL COLLEGE OF AMERICA,NJ,Private 4 Year,97,"312,800"
00934400,009344,RAMAPO COLLEGE OF NEW JERSEY,NJ,Public 4 Year,945,"2,474,249"
00773100,007731,RARITAN VALLEY COMMUNITY COLLEGE,NJ,Public 2 Year,843,"1,727,813"
01209000,012090,REIGNBOW BEAUTY ACADEMY,NJ,Proprietary,176,"360,214"
02528200,016935,REIGNBOW BEAUTY ACADEMY,NJ,Proprietary,95,"174,989"
02092300,013129,RETS INSTITUTE,NJ,Proprietary,295,"631,987"
00934500,009345,RICHARD STOCKTON COLLEGE OF NEW JERSEY (THE),NJ,Public 4 Year,"1,569","4,074,221"
00262800,002628,RIDER UNIVERSITY,NJ,Private 4 Year,909,"2,103,550"
01090300,010903,RIZZIERI AVEDA SCHOOL OF BEAUTY AND WELLNESS,NJ,Proprietary,43,"78,211"
02061800,013590,ROMAN ACADEMY OF BEAUTY CULTURE,NJ,Proprietary,91,"191,098"
00260900,002609,ROWAN UNIVERSITY,NJ,Public 4 Year,"2,090","5,385,437"
00262900,002629,"RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY",NJ,Public 4 Year,"10,415","28,746,486"
00263800,002638,SAINT PETER'S COLLEGE,NJ,Private 4 Year,869,"2,403,916"
00546100,005461,SALEM COMMUNITY COLLEGE,NJ,Public 2 Year,409,"895,527"
00263200,002632,SETON HALL UNIVERSITY,NJ,Private 4 Year,"1,191","3,182,756"
02234600,015759,SHORE BEAUTY SCHOOL,NJ,Proprietary,39,"83,788"
03666300,036663,SOMERSET CHRISTIAN COLLEGE,NJ,Private 2 Year,30,"47,153"
00546000,014074,SOMERSET COUNTY TECHNICAL INSTITUTE,NJ,Public 2 Year,49,"96,994"
03574400,035744,SOMERSET SCHOOL OF MASSAGE THERAPY,NJ,Proprietary,100,"141,762"
00642900,006429,ST FRANCIS MEDICAL CENTER,NJ,Private 2 Year,4,"11,550"
02586900,025869,STAR TECHNICAL INSTITUTE,NJ,Proprietary,784,"1,796,688"
03187300,031873,STENOTECH CAREER INSTITUTE,NJ,Proprietary,25,"62,533"
00263900,002639,STEVENS INSTITUTE OF TECHNOLOGY,NJ,Private 4 Year,301,"769,506"
00736200,007362,STUART SCHOOL OF BUSINESS ADMINISTRATION (THE),NJ,Proprietary,62,"114,898"
02568800,025688,SUSSEX COUNTY COMMUNITY COLLEGE,NJ,Public 2 Year,567,"1,213,205"
01198900,011989,TALMUDICAL ACADEMY,NJ,Private 4 Year,28,"100,575"
00545200,005452,TETERBORO SCHOOL OF AERONAUTICS,NJ,Proprietary,86,"241,506"
02192200,011648,THOMAS A EDISON STATE COLLEGE,NJ,Public 4 Year,654,"1,161,033"
00264300,002643,UNION COUNTY COLLEGE,NJ,Public 2 Year,"3,636","8,567,465"
02232500,006139,UNION COUNTY VOCATIONAL TECHNICAL SCHOOLS,NJ,Public 2 Year,42,"112,142"
01039400,013645,UNIVERSITY OF MEDICINE & DENTISTRY OF NEW JERSEY,NJ,Public 4 Year,63,"123,244"
02503900,016857,WARREN COUNTY COMMUNITY COLLEGE,NJ,Public 2 Year,248,"459,183"
00262500,002625,WILLIAM PATERSON UNIVERSITY OF NEW JERSEY,NJ,Public 4 Year,"2,060","5,304,688"
02496900,016865,ALBUQUERQUE BARBER COLLEGE,NM,Proprietary,37,"116,841"
00474200,004742,ALBUQUERQUE TECHNICAL VOCATIONAL INSTITUTE,NM,Public 2 Year,"8,408","14,030,000"
03678300,036783,BODY DYNAMICS SCHOOL OF MASSAGE THERAPY,NM,Proprietary,9,"22,960"
02532900,015410,BUSINESS SKILLS INSTITUTE,NM,Proprietary,214,"470,862"
00474300,004743,CLOVIS COMMUNITY COLLEGE,NM,Public 2 Year,"1,615","3,283,840"
00264900,002649,COLLEGE OF SANTA FE,NM,Private 4 Year,446,"1,171,870"
00265000,013935,COLLEGE OF THE SOUTHWEST,NM,Private 4 Year,378,"943,053"
02357600,016119,CROWNPOINT INSTITUTE OF TECHNOLOGY,NM,Private 2 Year,321,"837,994"
01063200,010632,DEWOLFF COLLEGE OF HAIRSTYLING AND COSMETOLOGY,NM,Proprietary,138,"359,089"
00265100,002651,EASTERN NEW MEXICO UNIVERSITY,NM,Public 4 Year,"3,526","9,131,234"
02146400,014152,INSTITUTE OF AMERICAN INDIAN & ALASKA NATIVE CULTURE & ARTS DEVELOPMEN,NM,Public 4 Year,129,"391,156"
00996200,009962,LUNA COMMUNITY COLLEGE,NM,Public 2 Year,481,"1,247,510"
03206300,032063,MESALANDS COMMUNITY COLLEGE,NM,Public 2 Year,296,"753,705"
03099300,030993,METROPOLITAN COLLEGE,NM,Private 4 Year,311,"831,474"
00265300,002653,NEW MEXICO HIGHLANDS UNIVERSITY,NM,Public 4 Year,"1,178","3,161,390"
00265400,002654,NEW MEXICO INSTITUTE OF MINING & TECHNOLOGY,NM,Public 4 Year,319,"852,489"
00265500,002655,NEW MEXICO JUNIOR COLLEGE,NM,Public 2 Year,"1,102","2,482,051"
00265600,002656,NEW MEXICO MILITARY INSTITUTE,NM,Public 2 Year,107,"287,730"
00265700,002657,NEW MEXICO STATE UNIVERSITY,NM,Public 4 Year,"8,881","23,215,116"
02083900,005286,NORTHERN NEW MEXICO COMMUNITY COLLEGE,NM,Public 4 Year,769,"1,838,425"
01300500,013005,OLYMPIAN UNIVERSITY OF COSMETOLOGY,NM,Proprietary,610,"1,487,650"
00209300,002093,SAINT JOHN'S COLLEGE,NM,Private 4 Year,127,"347,589"
00266000,002660,SAN JUAN COLLEGE,NM,Public 2 Year,"1,988","4,674,178"
02278100,016065,SANTA FE COMMUNITY COLLEGE,NM,Public 2 Year,"1,360","1,370,000"
03128200,031282,SOUTHWEST HEALTH CAREER INSTITUTE,NM,Proprietary,237,"483,140"
02511000,011185,SOUTHWESTERN INDIAN POLYTECHNIC INSTITUTE,NM,Private 2 Year,390,"609,352"
03430300,034303,UNIVERSAL THERAPEUTIC MASSAGE INSTITUTE,NM,Proprietary,111,"174,090"
00266300,002663,UNIVERSITY OF NEW MEXICO,NM,Public 4 Year,"9,417","25,054,867"
00266400,002664,WESTERN NEW MEXICO UNIVERSITY,NM,Public 4 Year,"1,378","3,686,258"
01323200,013232,ACADEMY OF HAIR DESIGN,NV,Proprietary,115,"247,342"
03084600,030846,ART INSTITUTE OF LAS VEGAS (THE),NV,Proprietary,491,"1,102,067"
02621500,026215,CAREER COLLEGE OF NORTHERN NEVADA,NV,Proprietary,444,"892,939"
03088200,030882,CARSON CITY BEAUTY ACADEMY,NV,Proprietary,78,"201,069"
01036200,010362,COMMUNITY COLLEGE OF SOUTHERN NEVADA,NV,Public 2 Year,"5,661","10,493,652"
03787300,037873,EXPERTISE SCHOOL OF BEAUTY,NV,Private 2 Year,60,"179,291"
00697700,006977,GREAT BASIN COLLEGE,NV,Public 4 Year,475,"1,040,242"
03043200,030432,HERITAGE COLLEGE,NV,Proprietary,527,"1,255,641"
02237500,015804,LAS VEGAS COLLEGE,NV,Proprietary,"1,104","1,779,642"
00736700,007367,MARINELLO SCHOOLS OF BEAUTY,NV,Proprietary,207,"475,805"
01009800,009948,MORRISON UNIVERSITY,NV,Proprietary,135,"276,599"
03838500,038385,NORTHWEST HEALTH CAREERS,NV,Proprietary,60,"111,301"
00919200,009192,SIERRA NEVADA COLLEGE,NV,Private 4 Year,177,"408,390"
02097100,014291,SOUTHERN NEVADA UNIVERSITY OF COSMETOLOGY,NV,Proprietary,97,"240,027"
02107700,010363,TRUCKEE MEADOWS COMMUNITY COLLEGE,NV,Public 2 Year,"1,740","3,406,753"
00256900,002569,UNIVERSITY OF NEVADA - LAS VEGAS,NV,Public 4 Year,"4,514","11,682,227"
00256800,002568,UNIVERSITY OF NEVADA - RENO,NV,Public 4 Year,"1,864","4,450,591"
01036300,013896,WESTERN NEVADA COMMUNITY COLLEGE,NV,Public 2 Year,812,"1,515,781"
00266600,002666,ADELPHI UNIVERSITY,NY,Private 4 Year,"1,118","2,929,354"
